RtlImageDirectoryEntryToData,WideCharToMultiByte,GetStartupInfoW,RtlCreateActivationContext,LdrGetDllHandle,SystemParametersInfoW,GetCommandLineW,EnterCriticalSection,SetUnhandledExceptionFilter,LdrFindEntryForAddress,wcschr,LdrLoadDll,RtlTryEnterCriticalSection,IsThreadDesktopComposited,GetLastError,SetLastError,RtlRunOnceComplete,InitializeSListHead,wcspbrk,GetModuleFileNameW,GetCPInfo,GetThreadDesktop,GetAncestor,SetWindowPos,GetProcAddress,RtlCaptureStackBackTrace,GetCurrentThreadId,GetFileType,RtlReAllocateHeap,RtlEnterCriticalSection,RtlUnlockHeap,RegisterClassW,FlsGetValue,RtlRunOnceExecuteOnce,RtlInitString,GetModuleHandleW,BCryptCreateHash,RegCloseKey,InitializeCriticalSectionEx,RpcBindingSetAuthInfoExW,AcquireSRWLockExclusive,RtlAppendUnicodeStringToString,GetUserObjectInformationW,NtDeviceIoControlFile,ReleaseDC,LeaveCriticalSection,GetDIBColorTable,WriteFile,BCryptImportKeyPair,RegQueryValueExA,LoadLibraryW,NtDelayExecution,ReleaseSRWLockExclusive,GetStringTypeW,RtlLeaveCriticalSection,BCryptHashData,RtlReleaseSRWLockExclusive,memset,WakeAllConditionVariable,LoadLibraryExW,RtlSetLastWin32Error,RtlGetLengthWithoutLastFullDosOrNtPathElement,DeleteDC,IsValidCodePage,NtAccessCheck,RegOpenKeyExW,RtlAcquireSRWLockShared,RegOpenKeyExA,RtlDecodePointer,_wcsnicmp,CreateDirectoryW,RtlAcquirePebLock,DefWindowProcW,SelectObject,SetRect,NtQueryValueKey,MultiByteToWideChar,HeapAlloc,RtlAllocateHeap,RtlGetCurrentTransaction,MapWindowPoints,RtlLockHeap,GetACP,RtlImageNtHeader,GetLocaleInfoW,RtlMultiAppendUnicodeStringBuffer,NtOpenKey,FlsAlloc,BCryptDestroyKey,RtlReleaseSRWLockShared,NtLockFile,EqualRect,RtlIsThreadWithinLoaderCallout,wcsncpy_s,TlsGetValue,RtlQueryElevationFlags,exit,NtUnlockFile,RtlGetIntegerAtom,FreeEnvironmentStringsW,LdrResFindResourceDirectory,GetWindowRgnBox,GetWindowRect,RtlWakeAllConditionVariable,RtlFreeHeap,NtDuplicateToken,GetFileVersionInfoW,NtOpenMutant,GetCommandLineA,RtlAppendUnicodeToString,NtQueryInformationToken,GetDeviceCaps,StretchDIBits,IsWindow,RtlInitializeCriticalSectionAndSpinCount,wcscat_s,SetPropW,RtlAcquireSRWLockExclusive,LdrDisableThreadCalloutsForDll,OpenThreadToken,strcmp,RtlInitUnicodeStringEx,RpcBindingFromStringBindingW,GetParent,memmove,NtProtectVirtualMemory,GetEnvironmentStringsW,NtOpenKeyEx,ExitProcess,RtlDestroyEnvironment,EncodePointer,RtlFormatCurrentUserKeyPath,RegGetValueW,RtlLookupAtomInAtomTable,StrChrW,SetDIBits,SetScrollInfo,RtlIsDosDeviceName_U,InitializeCriticalSectionAndSpinCount,GetUserDefaultUILanguage,RtlInitUnicodeString,BCryptFinishHash,IsZoomed,RpcBindingInqAuthInfoExW,PathFindExtensionW,ChangeWindowMessageFilter,BCryptOpenAlgorithmProvider,RtlOpenCurrentUser,LdrUnloadDll,NtEnumerateValueKey,NtQueryVirtualMemory,RtlGetFullPathName_UEx,_wsplitpath_s,operator delete[],RtlAddAccessAllowedAce,UrlIsW,WSAStartup,free,NtWaitForSingleObject,CommandLineToArgvW,RtlSetLastWin32ErrorAndNtStatusFromNtStatus,RtlSetOwnerSecurityDescriptor,CreateCompatibleDC,CreateDIBitmap,RtlReleaseRelativeName,__set_app_type,_vsnprintf,GetModuleHandleA,CryptImportKey,QueryActCtxW,_lock,RegCreateKeyA,LCMapStringW,NtOpenThread,LdrFindResource_U,GetObjectW,ImmGetContext,RtlSplay,RpcStringFreeW,RtlValidSid,EnumProcesses,NtCreateKey,BCryptDestroyHash,memcmp,_wtol,GdipGetLogFontW,IsServerSideWindow,RegCreateKeyW,RpcStringBindingComposeW,RtlDosApplyFileIsolationRedirection_Ustr,TlsSetValue,BitBlt,memchr,NtQueryKey,RtlDestroyProcessParameters,RpcBindingFree,RtlEqualUnicodeString,GetStdHandle,RtlUnicodeToUTF8N,StrCmpW,HeapSize,swprintf_s,RpcStringBindingParseW,RpcBindingSetOption,CreateWindowExW,LdrAccessResource,RtlSetDaclSecurityDescriptor,VerifyVersionInfoW,NtSetInformationProcess,InitializeCriticalSection,wcsncmp,RtlDeleteNoSplay,DeleteCriticalSection,realloc,RtlGetActiveActivationContext,GetFileVersionInfoSizeW,FindClose,BCryptGetProperty,strcat_s,strlen,NtSetInformationObject,SetRectEmpty,GetNativeSystemInfo,RtlDosPathNameToRelativeNtPathName_U_WithStatus,NtSetEvent,CryptDestroyKey,GetFileSize,WerRegisterRuntimeExceptionModule,VirtualQuery,GetTraceLoggerHandle,UrlGetPartW,RtlFindClearBitsAndSet,NtQueryTimerResolution,GetUserPreferredUILanguages,HeapReAlloc,SetErrorMode,RtlGetControlSecurityDescriptor,IPSFactoryBuffer::AddRef,ReleaseSemaphore,I_RpcSend,ExcludeClipRect,NtCreateThreadEx,SetVolumeMountPointW,_snwprintf_s,GetSystemMetrics,RtlExpandEnvironmentStrings,FindNextVolumeW,operator delete,Label
0,6,2,1,24,58,2,1676,1,0,0,31,1,47,2,2,8,1,0,2,2,35,18,25,11,0,3,1,17,1741,127,9,3,3321,135,2,0,4,82,0,0,109,36,3,73,1676,2,0,0,0,0,0,0,1,1742,0,195,1193,1,7,187,1,29,1,0,3,1097,0,1,13,0,13,396,2649,36,340,39,149,615,41,12,127,2,55,0,4,73,2,0,1097,1,6,4,0,5,0,0,1,24,1,22,2,51,2,509,0,0,3,1,55,5,62,2,1236,58,4,71,195,15,0,0,152,1,57,747,20,1,81,0,0,0,5,0,4,0,24,43,0,1,0,378,0,68,0,0,0,0,3,0,213,4,2,0,0,1,0,1,15,21,1,0,0,34,14,3,0,43,0,0,0,61,0,0,0,31,38,0,0,1,2,0,2,0,1084,0,0,25,2,1,0,2,34,0,85,0,1,310,4,0,0,0,0,0,0,6,29,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,12,0,0,76,0,1,0,0,0,3,0,0,0,184,10,0,74,0
0,6,2,1,102,82,2,1707,1,350,88,20,15,42,4,4,7,1,0,3,2,30,18,3,10,74,58,1,24,2773,276,3,5,3327,70,3,0,3,82,0,0,109,31,1,34,1707,2,0,0,0,0,0,0,1,2788,0,159,4503,0,8,212,1,24,1,0,3,2030,0,1,440,0,25,813,2633,31,144,39,156,661,25,18,276,2,40,0,4,71,2,0,2030,1,5,6,0,17,0,0,1,18,1,15,2,33,2,560,0,1,6,1,55,3,83,2,1478,34,0,99,159,10,0,0,68,0,128,1002,26,1,27,1,0,0,5,0,7,0,7,12,0,0,0,335,0,38,0,0,0,0,2,2,213,4,2,0,0,1,0,0,47,11,1,0,0,27,6,2,0,93,0,0,0,61,0,0,0,13,18,0,0,0,2,0,1,0,433,0,0,22,1,0,2,3,33,0,2,0,0,310,4,0,0,0,0,0,0,0,11,5,0,4,1,0,0,4,0,0,1,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,13,0,0,75,0,1,0,0,0,5,0,0,0,23,0,0,168,0
0,2,1,0,5,0,1,146,1,0,0,18,0,0,17,17,0,1,0,2,2,0,0,0,23,0,0,5,0,2,0,0,18,11,27,3,0,5,91,0,0,0,0,1,0,146,0,50,0,0,7,0,0,1,2,0,17,4,0,10,34,0,1,1,0,6,0,0,1,0,0,1,0,0,0,5,6,104,5,7,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,3,0,1,0,1,0,0,2,0,0,1,0,0,17,5,0,0,35,0,0,2,0,1,6,1,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,1,21,22,1,1802,1,0,0,24,0,13,17,17,7,1,0,3,2,9,17,1,20,0,3,7,17,1718,121,3,18,3409,76,3,0,4,91,0,0,109,10,2,29,1802,2,50,0,0,2,0,0,1,1718,0,91,970,0,10,153,1,18,1,0,6,729,0,1,0,0,23,219,2913,8,144,39,204,481,25,11,121,2,30,0,4,71,2,0,729,1,5,3,0,5,0,0,1,14,1,14,1,17,2,437,0,1,3,1,55,3,91,2,760,28,0,39,91,10,0,0,72,0,47,601,20,1,26,1,0,1,5,0,4,0,2,10,0,1,0,290,0,31,0,0,0,0,2,2,213,4,2,0,0,1,0,0,42,14,0,1,0,19,3,2,0,43,0,0,0,61,0,0,0,6,10,0,0,0,1,0,1,0,1357,0,0,17,1,0,2,2,20,0,29,0,0,310,6,0,0,0,0,0,0,0,4,4,0,4,1,0,0,14,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,12,0,0,70,0,1,0,0,0,3,0,0,0,19,0,0,75,0
0,9185,3,0,49,18,4,10952,1,0,6,31,1,944,31982,31915,7,2,0,6,4,6,1,2,80,0,1574,38,16,2243,201,9,31852,16614,118,3,0,8,181,0,4,0,7,6,10,14231,2,318,0,3,0,0,4,2,2244,0,204,2226,21,12,33333,0,1867,2,1,0,5670,3,1,0,51,41,1810,4011,16,196,49,66881,1156,32,16,201,2,51,0,0,11,3,0,5670,0,3,6,2,186,0,0,0,19,3,13,1,31,2,6315,1,0,3,3,0,8,3759,2,4744,196,0,52,204,10,0,0,460,0,75,371,26,3,62,0,0,0,0,0,3,0,2,0,1144,152,0,389,0,5,0,0,0,0,2,0,165,4,9169,0,1,1,0,1,11,51,1,0,0,1870,3,1612,0,52,14,0,0,101,0,0,0,4,10,0,0,0,1,0,4,0,68,0,0,4,0,0,2,150,958,0,2,0,0,0,6,9171,0,60990,0,0,0,5,2,5,4,2,2,0,0,0,0,2,0,101,0,0,0,1,5,0,1360,17,0,0,0,0,0,0,38,0,0,137,1,1,0,0,0,3,17,0,0,5,3,0,146,0
0,2,1,0,16,0,1,10,1,12,10,7,3,0,14,14,0,1,0,2,2,0,0,0,8,10,0,6,0,10,0,0,14,5,10,0,0,3,81,0,0,0,0,1,0,10,0,1,0,0,0,0,0,1,12,0,24,13,0,6,30,0,0,1,0,6,0,0,1,50,0,1,0,0,0,4,6,56,9,8,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,24,0,0,0,23,0,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1,2,29,11,1,1758,1,0,0,18,0,29,21,21,7,1,0,2,2,5,3,1,10,0,3,7,17,1479,121,1,22,2736,72,2,0,4,82,0,0,109,6,2,26,1758,2,12,0,2,0,0,0,1,1479,0,86,856,0,7,163,2,10,1,0,0,596,6,1,0,0,24,198,2430,4,145,39,150,479,27,1,121,2,27,0,6,72,2,0,596,1,5,3,0,5,0,0,1,12,1,17,1,1,2,437,0,0,3,1,55,4,97,2,615,38,0,3,86,11,0,0,55,0,11,584,20,1,28,1,0,0,5,0,4,0,2,10,0,0,0,308,0,31,0,0,0,0,2,2,213,4,2,0,0,1,0,0,43,14,0,1,0,11,3,2,0,43,0,0,0,68,1,0,0,6,7,0,0,0,1,0,1,0,1358,0,0,17,0,0,2,2,8,0,31,0,0,310,6,0,0,0,0,0,0,0,4,4,0,4,1,0,0,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,12,0,0,71,0,1,0,0,0,3,0,0,0,7,0,0,75,0
0,6,1,0,9,0,1,38,1,21,2,8,1,0,21,21,0,1,0,1,2,0,0,0,10,12,0,5,0,12,0,0,22,2,12,2,0,5,82,0,0,0,0,1,0,38,0,12,0,4,0,0,0,1,13,0,19,16,0,7,38,0,0,1,0,0,0,6,1,10,0,1,0,0,0,5,6,56,7,7,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,13,0,0,3,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,18,4,3,0,0,1,1,8,0,2,2,2,1,0,0,3,1,2,1,1,7,0,1,0,0,17,0,1,0,7,30,6,0,0,0,0,0,15,3,0,0,0,0,1,0,0,1,0,0,0,17,0,33,46,0,2,61,0,0,0,0,4,26,0,0,18,1,6,5,0,0,9,0,1,68,4,1,0,1,10,57,0,9,0,0,26,0,0,1,1,0,1,0,0,7,0,4,1,1,0,78,0,0,0,0,24,3,0,0,30,13,0,2,33,3,0,0,39,0,1,5,6,0,5,1,1,0,3,0,0,0,0,0,1,0,1,99,0,0,0,0,0,0,2,4,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,0,7,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1421,1,2,80,159,6,14623,0,0,46,53,2,666,640,632,14,1,948,7,5,96,5,120,209,0,387,12,20,5736,947,26,6,9667,338,34,0,103,84,0,0,104,100,47,592,14623,16,739,0,0,14,0,0,1,5738,0,986,20518,0,6,2877,2,724,1,0,21,6727,0,3,17,2,29,3869,2854,307,1574,2184,446,1441,390,58,947,2,143,57,8,20,2,0,6727,1,9,4,1,106,0,0,1,101,1,36,5,292,2,3091,0,9,6,1,30,128,1894,14,7794,62,0,304,986,26,0,0,3338,2,769,3522,30,1,798,1,0,0,30,0,12,0,12,77,252,3,1,2065,0,206,0,0,0,0,32,17,170,47,414,0,7,8,0,0,54,66,0,0,0,726,18,602,0,261,0,0,0,97,0,0,0,48,144,0,0,2,2,0,94,0,90,0,0,159,0,2,159,1,510,0,119,0,2,78,3,881,0,0,1,0,0,48,45,8,1,195,53,243,0,59,0,17,77,86,0,0,0,0,107,1,502,14,0,3,0,6,1,0,16,0,0,0,19,1,0,0,0,16,0,0,0,140,110,0,850,0
0,4,1,0,16,0,1,10,1,12,8,7,3,0,14,14,0,1,0,0,2,0,0,0,8,10,0,6,0,10,0,0,14,5,10,0,0,3,81,0,0,0,0,1,0,10,0,1,0,2,0,0,0,1,12,0,24,14,0,5,30,0,0,1,0,0,0,6,1,40,0,1,0,0,0,4,6,56,11,8,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,13,0,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,0,7,0,2,38,1,0,1,8,0,0,2,2,0,1,0,2,2,0,0,0,10,24,3,4,0,25,0,0,3,52,17,1,0,0,94,0,0,13,0,1,0,38,0,2,0,0,0,0,0,1,25,0,7,47,0,6,9,0,0,1,0,0,1,0,1,16,0,3,0,0,0,5,6,166,42,0,0,0,1,0,0,0,8,2,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,36,0,0,0,1,22,1,0,0,0,0,0,0,7,0,0,0,22,0,0,2,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1,0,3,0,1,11,1,0,0,7,0,0,2,2,0,1,0,1,2,0,0,0,12,14,0,4,0,14,0,0,3,1,14,1,0,5,82,0,0,0,0,1,0,11,0,1,0,4,0,0,0,1,14,0,19,18,0,6,22,0,0,1,0,0,0,6,1,0,0,1,0,0,0,83,6,56,33,8,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,1,0,2,0,0,0,1,0,0,19,0,0,0,15,0,0,55,0,1,34,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,2,2,0,6,0,2,29,1,0,0,8,0,0,2,2,1,1,0,1,2,0,0,0,15,0,2,0,0,11,0,7,3,7,16,3,0,3,94,0,0,0,1,1,0,29,0,0,0,0,1,0,0,1,11,0,13,41,4,6,9,0,1,1,0,3,7,0,1,0,0,1,0,0,0,7,6,103,16,5,0,0,1,19,0,0,4,2,0,7,0,0,0,0,0,0,0,0,8,1,2,0,0,0,10,0,0,0,1,0,0,2,0,6,3,0,0,13,2,0,0,18,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,3,1,122,46,3,1741,1,0,35,38,1,91,3,3,7,2,9,3,4,26,18,41,30,0,115,1,25,31770,417,16,5,16867,218,7,0,3,184,4,0,110,27,41,162,1741,4,0,0,0,7,0,0,2,31771,0,646,101293,9,10,1576,1,215,2,0,3,1855,0,1,7,1,16,839,3600,1349,468,45,4488,1385,67,61,417,3,150,1,4,99,4,0,1855,1,95,5,0,5,0,0,1,34,2,55,2,127,6,1359,0,0,6,2,56,13,1219,4,9516,1187,0,62,646,20,0,0,754,2,3724,14361,26,2,207,0,1,12,5,0,8,0,69,28,1,19,0,994,0,222,2,0,0,0,4,6,257,4,2,0,5,3,0,1,22,92,1,0,0,224,87,74,0,119,0,0,0,97,0,0,0,69,161,0,0,1,71,0,3,0,3691,0,0,41,1,0,70,2,163,0,229,0,2,310,7,0,0,19,0,1,4,11,73,6,19,5,8,6,0,16,0,70,0,0,0,0,0,1,124,0,73,2,0,0,0,0,1,0,12,0,0,91,0,8,686,0,0,14,2,0,0,4238,186,0,323,0
0,806,11,1,117,17,11,5213,2,0,87,166,1,15,5630,5463,19,36,474,34,1,2,2,2,473,0,702,24,96,1931,248,1,5462,3308,858,62,0,110,859,1,249,374,3,1037,823,5213,4,39,0,1,21,0,248,2,1932,0,1214,1168,182,63,6464,1,6,11,0,86,153,5,2,7,1,92,54,1773,4,1460,483,266083,3264,546,2,248,10,39,24,4,73,20,0,153,1,0,1,3,4544,1,0,1,13,13,70,2,2,13,3061,2,2,2,13,151,87,13,4,138,201,0,4,1214,43,0,0,3453,2,0,2522,34,13,1081,0,0,3,129,6,0,0,0,0,18,44,0,1149,0,4,0,0,0,0,23,82,360,20,79,0,1,11,0,0,284,4445,1,0,0,5,4,206,0,2,13,0,0,93,0,0,0,7,4,0,12,4,11,0,1,0,1849,0,0,10,0,2,13,25,2,8,1360,0,6,252,31,1031,0,26,1,2,4,9,9,20,7,132,328,429,18,857,0,4,2,1,0,1,0,0,4,1,188,4365,0,1,0,2,0,0,48,1,0,38383,104,17,38,0,0,0,21,0,0,25,146,0,2931,0
0,2419,2,2,90,290,6,3259,0,0,206,66,2,552,9102,9091,15,1,5446,60,5,153,7,263,214,0,50307,0,25,5917,1639,29,6,11001,361,40,0,27,84,0,0,142,157,187,439,3257,25,2537,0,0,16,0,0,1,5919,0,1470,22931,0,4,12334,2,847,1,0,33,9223,0,0,22,7,29,4134,2948,220,3786,3958,404,1681,610,131,1639,19,159,57,8,18,2,0,9223,1,12,5,3,9702,0,0,1,140,1,33,7,603,2,2957,0,2,6,1,48,207,2049,14,12158,70,0,510,1470,26,0,980,5443,2,506,5184,30,1,1342,1,0,0,48,0,18,0,14,133,142,3,3,2356,0,377,0,0,0,0,68,30,170,97,68,0,9,8,0,0,13785,152,0,0,0,849,27,219,0,373,0,0,0,109,0,4,0,55,188,0,0,2,3,0,16,0,4218,0,0,274,0,2,8,17821,674,0,164,0,2,98,3,1257,0,0,1,0,0,72,48,8,2,40,64,1711,0,63,9663,3,2,5,0,0,6484,2,161,1,153,19,0,3,0,43,1,0,16,0,0,0,25,1,0,0,0,51,2,0,0,304,145,0,976,0
0,178,1,0,23,9,3,410,0,1,1,8,0,2,9031,9031,1,0,0,55,1,1,1,1,35,0,99,0,0,33,0,0,0,77,53,11,0,0,0,0,0,15,2,138,0,408,0,1,0,0,1,0,0,0,33,0,47,110,0,0,9291,0,0,0,0,12,14,0,0,16,1,3,0,70,0,6,41,1,65,12,1,0,17,8,57,0,8,0,0,14,0,0,1,1,9483,1,0,0,4,0,4,1,1,0,257,0,1,0,0,24,3,0,0,15,13,0,0,47,3,0,980,80,0,0,541,8,0,13,0,1,0,3,0,0,0,0,0,58,0,3,93,0,0,0,0,0,0,2,6,0,47,3,0,0,0,0,0,13729,5,0,0,0,0,0,78,0,2,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,4112,0,0,0,0,0,3,17820,0,0,0,1,0,0,0,138,0,0,0,0,0,1,2,0,1,8,13,0,0,5,9663,1,1,0,0,0,6484,2,0,1,38,0,0,4,0,47,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
0,4,1,0,2,0,0,7,1,0,0,0,0,0,207,207,0,0,0,0,2,0,0,0,33,31,1,3,0,31,0,0,207,0,33,1,0,0,18,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,31,0,1,31,0,0,210,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,55,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,2,3,64,29,5,8371,2,0,54,44,1,11,89,63,7,6,422,10,0,0,0,0,148,0,12748,1,137,7341,137,1,26,4686,370,32,0,964,82,6,20,7475,1,4,813,8371,0,4,0,1176,7,0,20,0,7342,0,6565,10104,14,7,1310,3,21,1,0,7,27,1,2,8,0,13,9,2169,20,3884,2,101,27574,332,0,137,1,23,25,10,78,2,0,27,0,0,0,2,67439,0,0,0,6,1,40,0,0,7,23547,1,1,0,1,3120,326,5,0,22,840,6,0,6565,26,0,28,7342,4,0,4209,20,1,5614,0,1,8,3108,0,0,0,16,0,20,21,0,563,0,0,2,0,0,0,19,6,386,9,57,0,16,210,0,0,116,7459,3,0,0,37,12,90,0,0,1,0,0,175,0,0,0,9,34,0,0,2,49,0,1130,0,1366,3,0,0,0,1,9,13,12,366,10097,0,5,3647,3,12071,0,0,2,1,5,3,14,206,0,119,579,72,0,566,0,8,1,2,0,3,0,8,0,0,79,390,0,1,0,1,1,0,8,0,0,0,110,10,1145,0,1104,0,14,0,2,21,398,0,14,0
50,8,2,3,343,32,1,33931,2,1294,505,109,49,47,888,1375,10,1,271,10,6,12,11,9,273,578,296,1,210,10744,1014,27,163,1459,583,104,0,328,83,6,38,542,15,100,27,33931,4,6,0,0,41,0,38,2,10793,0,2750,6197,0,15,3906,3,21,5,5,847,2514,0,12,2715,3,26,270,389,26,2259,20139,378,43919,1205,11,1014,6,118,8,10,88,3,0,2514,24,0,4,1,250,1,0,24,34,3,47,4,10,7,31988,6,6,3,2,427,753,32,4,563,408,0,32,2750,36,508,0,4394,9,32,4339,144,3,2341,0,0,21,220,0,5,0,22,0,41,16,1,941,0,15,3,0,0,0,21,40,438,7,41,0,2,22,118,0,43,3502,0,0,17,27,17,173,0,112,4,0,2,124,0,4,0,46,24,0,12,7,93,0,178,0,2572,0,0,16,0,6,34,22,20,264,1041,0,70,259,6,8,0,1,2,1,9,5,53,23,4,43,534,38,15,495,0,23,6,4,0,2,0,27,15,4,108,165,0,0,0,3,0,0,21,0,0,1,13,11,35,0,3,7,21,0,0,25,314,0,271,0
0,170,0,0,4,8,0,408,1,0,0,1,0,0,9029,9030,0,0,0,51,0,0,0,0,0,0,93,0,0,19,0,0,0,70,25,0,0,0,0,0,0,0,0,139,0,406,0,0,0,0,0,0,0,0,19,0,9,87,0,0,9270,0,0,0,0,0,0,0,1,0,0,0,0,70,0,13,41,0,23,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9483,0,1,0,0,0,0,0,0,0,211,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,980,37,0,0,543,0,0,4,0,0,0,0,0,0,0,0,0,53,0,0,10,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,13729,5,0,1,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4103,0,0,0,0,0,0,17820,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,1,12,0,0,5,9663,0,0,0,0,2,6485,2,0,0,35,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
